Country Name,Country Code,Indicator Name,Indicator Code,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
"Kalimantan Tengah, Prop.",ID.KT,"GDP on Manufacturing Sector (in IDR Million), Constant Price",NA.GDP.MNF.KR,76698.222,88290.956,90888.344,113619.96,205708.7,564035.79,568145.18,581327.26,597128.8,699076.95,777169.6,1296452.8,1148763.6,1259337.1,1075239.6,978795.74,969890.71,1371733.2,1441940.5,1499777.4,1531883.1,1393150.4,1171152.1,1221919.7,1091171.9,1051998.78,1073880.36,1139601.83,1226895.33,1244961.46,1214446.19,1286705.51,1352243.8,1410441.86,1484779.81,1502947.92,1535310,,,,
"Kalimantan Tengah, Prop.",ID.KT,"GDP on Manufacturing Sector (in IDR Million), Current Price",NA.GDP.MNF.CR,,,,,,,,,,,,,,,,,,,,,,,,,1091171.9,1191712.41,1308737.99,1449915.41,1627844.72,1955765.05,2062743.64,2319855.51,2721538.5,3063066.02,3348612.44,3637070.32,3902430,,,,
"Kalimantan Tengah, Prop.",ID.KT,"GDP on Mining and Quarrying Sector (in IDR Million), Constant Price",NA.GDP.MINQ.KR,18060.054,21948.995,23090.788,30403.347,32005.05,73244.161,82415.477,94144.968,92278.262,96648.744,102958.45,113694.86,107241.62,104932,101574.6,107393.44,114058.83,113982.5,128799.92,583485.73,836203.59,928290.66,974096,820621.92,733627.73,726886.66,589860.92,387727.75,517980.69,905399.87,1213242.48,1357220.02,1459630.6,1626875.58,1818535.092,2118946.408,2303190,,,,
"Kalimantan Tengah, Prop.",ID.KT,"GDP on Mining and Quarrying Sector (in IDR Million), Current Price",NA.GDP.MINQ.CR,,,,,,,,,,,,,,,,,,,,,,,,,733627.73,849248.8,703449.34,471108.58,643997.06,1123737.03,1619037.46,1932163.02,2535635,3328917.57,3821052.801,4691419.657,5557540,,,,
"Kalimantan Tengah, Prop.",ID.KT,"GDP on Other Service Sector (in IDR Million), Constant Price",NA.GDP.SRV.OTHR.KR,139269.45,144270.71,180732.14,204233.92,241060.62,277248.7,336283.38,357884.88,374125.65,401683.3,466096.56,535012.33,507289,511998.3,536068.49,591159.98,661569.81,762805.45,770101.67,777381.6,928337.84,981131.6,1005194.3,1040004.8,1034681.7,1119631.64,1326234.09,1484112.88,1645613.74,1727946.54,1775382.2,1954951.86,2177183.4,2272886.87,2397408.81,2618786.09,2804800,,,,
"Kalimantan Tengah, Prop.",ID.KT,"GDP on Other Service Sector (in IDR Million), Current Price",NA.GDP.SRV.OTHR.CR,,,,,,,,,,,,,,,,,,,,,,,,,1034681.7,1246417.74,1627858.68,1925343.32,2314148.61,2543509.58,2762028.74,3282304.71,4067187.4,4586110.43,5484138.88,6595049.55,7454470,,,,
"Kalimantan Tengah, Prop.",ID.KT,"GDP on Trade, Hotel and Restaurant Sector (in IDR Million), Constant Price",NA.GDP.TRD.HTL.KR,162037.44,220814.45,260071.89,334571.98,628755.12,670383.84,722500.35,863026.45,811760.44,861775.43,945935.45,1051967.1,1093478.5,1214548,1216064.1,1285746.9,1314329.5,1403230.5,1514409.9,1650447,1851923,2007723.5,1918985,1989408.6,2016678.2,2067895.73,2106399.72,2217453.81,2388971.6,2468406.12,2590486.49,2705752.09,2992787.5,3224162.11,3493940.6,3731268.35,4054890,,,,
"Kalimantan Tengah, Prop.",ID.KT,"GDP on Trade, Hotel and Restaurant Sector (in IDR Million), Current Price",NA.GDP.TRD.HTL.CR,,,,,,,,,,,,,,,,,,,,,,,,,2016678.2,2305870.16,2475164.37,2858952.52,3673396.63,4168611.32,4417485,5155513.74,6453296.7,7701347.12,8895312.39,10250792.88,11877950,,,,
"Kalimantan Tengah, Prop.",ID.KT,"GDP on Transportation and Telecommunication Sector (in IDR Million), Constant Price",NA.GDP.TRAN.COMM.KR,183717.76,235053.13,281024.2,359118.99,333037.21,352607.89,327448.01,396298.34,320254.34,349108.08,383136.39,440085.49,451714.89,476788.7,512479.92,568399.81,643371.08,692736.12,711908.94,761871.49,940467.6,1121200.7,960944.96,998428.28,968824.95,943710.36,927803.34,953604.21,1015751.41,1062586.41,1148757.58,1227155.56,1435296.8,1423192.43,1506251.2,1581915.88,1689360,,,,
"Kalimantan Tengah, Prop.",ID.KT,"GDP on Transportation and Telecommunication Sector (in IDR Million), Current Price",NA.GDP.TRAN.COMM.CR,,,,,,,,,,,,,,,,,,,,,,,,,968824.95,1105631.91,1241914.98,1322282.23,1465569.4,1783098.36,2437113.2,2652711.64,3310376.3,3451376.52,3719892.89,4029160.65,4579880,,,,
"Kalimantan Tengah, Prop.",ID.KT,"GDP on Utilities Sector (in IDR Million), Constant Price",NA.GDP.UTL.KR,88.592511,82.996742,432.24246,589.29865,997.21972,739.83052,1113.0194,2000.0446,2941.2485,4374.3869,5666.3903,6831.8479,7528.406,8713.4557,9738.1883,11812.037,12827.958,15506.211,18374.64,24192.047,26971.713,31125.774,33556.029,38453.955,40753.31,53140.06,58519.32,62054.59,64462.48,67884.72,68874.92,73418.93,76221.39,78823.52,83722.11,91352.82,99030,,,,
"Kalimantan Tengah, Prop.",ID.KT,"GDP on Utilities Sector (in IDR Million), Current Price",NA.GDP.UTL.CR,,,,,,,,,,,,,,,,,,,,,,,,,40753.31,63922.71,86653.27,106767.2,117635.28,137581.3,166849.62,185964.18,227450,238046.2,271036.64,331802.12,382400,,,,
"Kalimantan Tengah, Prop.",ID.KT,General administration function expenditure (in IDR),FC.XPD.ADMN.CR,,,,,,,,,,,,,,,,,,,,,,,,,,1.15E+11,1.25E+11,1.62E+11,1.40E+11,2.49E+11,3.12E+11,3.56E+11,4.46E+11,6.30E+11,5.59E+11,,1.23E+12,,,,
"Kalimantan Tengah, Prop.",ID.KT,Goods and services expenditure (in IDR),EC.XPD.GSR.CR,,,,,,,,,,,,,,,,,,,,,,,,,,94991240371,87667581774,1.29E+11,1.28E+11,1.12E+11,1.80E+11,1.57E+11,2.30E+11,6.23E+11,2.53E+11,3.16E+11,4.10E+11,4.69E+11,6.13E+11,8.74E+11,4.71E+11
"Kalimantan Tengah, Prop.",ID.KT,Health function expenditure (in IDR),FC.XPD.HE.CR,,,,,,,,,,,,,,,,,,,,,,,,,,20588500220,25095950905,33428517068,36487265470,42037407214,69175098546,69947656679,83120000000,1.05E+11,92120728119,,1.51E+11,,,,
"Kalimantan Tengah, Prop.",ID.KT,Household Access to Electricity: Total (in % of total household),HOU.ELC.ACSN.ZS,,,,,,,,,,,,,,,,,,,,,52.59,57.65,64.16,62.74,62.3,64.35,63.36,66.37,67.31,,69.19,74,75.16,77.06,81.56319,80.35565,82.27,87.556145,91.35016632,92.45376587,93.9894104
"Kalimantan Tengah, Prop.",ID.KT,Household Access to Fixed Line Phone Connection (in % of total Household),HOU.MLT.MAIN.ZS,,,,,,,,,,,,,,,,,,,,,3.856614,,,,5.627451,,,9.956327,,13.61921,,,11.04826,,,4.960361,,,,,
"Kalimantan Tengah, Prop.",ID.KT,Household Access to safe Sanitation (in % of total Household),HOU.STA.ACSN.ZS,,,,,,,,,,,,,,,,,,,,,38.03,35.93,48.57,48.68,43.93,53.49,49.18,55.84,54.18,53.08,49.48,50.75,53.29,54.05,56.66834,53.60374,56.8,59.53833,65.17883301,70.23912048,71.64599609
"Kalimantan Tengah, Prop.",ID.KT,Household Access to Safe Water (in % of total household),HOU.H2O.ACSN.ZS,,,,,,,,,,,,,,,,,,,,,19.37,18.97,24.79,24.83,21.75,27.53,25.73,33.33,33.72,33.39,33.26,32.36,35.46,37.58,43.43668,45.88,50.67,50.24213,56.30531311,56.41279984,63.72094727
"Kalimantan Tengah, Prop.",ID.KT,Household per capita expenditure (in IDR),HOU.XPD.PC.CR,,,,,,,,,,,,,,,,,,42116.05,,,66019.63,,,137167.89,141005.45,161728.44,194142.41,220671.25,238122.39,261195.39,242767.13,360849.58,418161,448251.69,511817.51,642335,697975,745331.91,883136.91,,
"Kalimantan Tengah, Prop.",ID.KT,Housing and public facilities function expenditure (in IDR),FC.XPD.HOUS.CR,,,,,,,,,,,,,,,,,,,,,,,,,,3311022500,18851553914,14599904551,5271332342,,,,0,0,0,,9355000000,,,,
"Kalimantan Tengah, Prop.",ID.KT,Human Development Index,IDX.HDI,,,,,,,,,,,,,,,,,,,,,71.3,,,66.7,,,69.1,,71.7,73.22,73.4,73.49,73.88,74.36,74.64,75.06,75.46,75.68,,,
"Kalimantan Tengah, Prop.",ID.KT,Immunization Coverage for Children under 5 years old (in % of children population under 5 years old),SH.IMM.CHLD.ZS,,,,,,,,,,,,,,,,,,,,,83.616463,89.578926,90.307976,88.805161,,,,,89.95208,90.636406,93.116791,86.421219,88.906761,92.912888,90.035461,89.992233,93.707451,94.318542,91.63859,89.84,92.05
"Kalimantan Tengah, Prop.",ID.KT,"Import: Animals and vegetable oil, fat and waxes (province Level, in USD)",TRAD.IMPT.OLFTW,,,,,,,,,,,,,,,,,,,,,,,3276,,,14695,,,,,,,,,,,,,,,
"Kalimantan Tengah, Prop.",ID.KT,"Import: Beverages and tobacco (province Level, in USD)",TRAD.IMPT.BVTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kalimantan Tengah, Prop.",ID.KT,"Import: Chemical and related products, nes (province Level, in USD)",TRAD.IMPT.CHEM,,,,,,,,,,,,,,,,,,,,,,,4735217,3147141,2493758,841828,444065,1595466,1760892,3003613,10247971,18096091,28333141,1248408,,,,,,,
"Kalimantan Tengah, Prop.",ID.KT,"Import: Commodities and transaction not elsewhere classified (province Level, in USD)",TRAD.IMPT.OTHR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kalimantan Tengah, Prop.",ID.KT,"Import: Crude materials, inedible, except fuels (province Level, in USD)",TRAD.IMPT.CRUD,,,,,,,,,,,,,,,,,,,,,,,191655,41320,5375,122495,28310,615,,300524,,,166399,,,,,,,,
"Kalimantan Tengah, Prop.",ID.KT,"Import: Food and Live Animals (province Level, in USD)",TRAD.IMPT.FLVSK,,,,,,,,,,,,,,,,,,,,,,,9012,,116108,85785,,8170,486000,1140796,2540,12060,,,,,,,,,
"Kalimantan Tengah, Prop.",ID.KT,"Import: Machinery and transport equipment (province Level, in USD)",TRAD.IMPT.MTRN,,,,,,,,,,,,,,,,,,,,,,,,1437150,5143559,1190805,1023731,1226591,4323239,3189604,15696682,18114561,8962019,26382108,,,,,,,
"Kalimantan Tengah, Prop.",ID.KT,"Import: Manufactured goods, classified chiefly by material (province Level, in USD)",TRAD.IMPT.MANF,,,,,,,,,,,,,,,,,,,,,,,95763,919385,927521,2718954,46458,28106,204501,4023470,1036506,6224226,1060769,5964875,,,,,,,
"Kalimantan Tengah, Prop.",ID.KT,"Import: Mineral fuels, lubricants and related materials (province Level, in USD)",TRAD.IMPT.FUEL,,,,,,,,,,,,,,,,,,,,,,,304,2733,3563,,,,,,,,,487000,,,,,,,
"Kalimantan Tengah, Prop.",ID.KT,"Import: Miscellaneous manufactures articles (province Level, in USD)",TRAD.IMPT.MANF.OTHR,,,,,,,,,,,,,,,,,,,,,,,53695,417,,18341,978,79,8304,8140,75730,291694,70629,908324,,,,,,,
"Kalimantan Tengah, Prop.",ID.KT,Infrastructure function expenditure (in IDR),FC.XPD.INFR.CR,,,,,,,,,,,,,,,,,,,,,,,,,,97814037362,51065768478,89127026171,1.53E+11,1.58E+11,2.98E+11,3.31E+11,4.48E+11,4.63E+11,4.08E+11,,4.70E+11,,,,
"Kalimantan Tengah, Prop.",ID.KT,"Length of District Road: Asphalt (in km) (BPS Data, Province only)",ROD.DIST.ASPH.KM,,,,,,,,,,,,,,,,,,,,,,,,,,1245,1245,1245,1245,2575,1304,4169,1493,,,,,,,,
"Kalimantan Tengah, Prop.",ID.KT,Length of District Road: Bad Damage (in km) (Bina Marga Data),ROD.DIST.BDMG.BM.KM,,,,,,,,,,,,,,,,,,,,,,,,1962,1962,,1962,,,,,,3342,,,,,,,,
"Kalimantan Tengah, Prop.",ID.KT,"Length of District Road: Bad Damage (in km) (BPS Data, Province only)",ROD.DIST.BDMG.KM,,,,,,,,,,,,,,,,,,,,,,,,,,2335,2335,2335,2335,192,295,1345,3378,,,,,,,,
"Kalimantan Tengah, Prop.",ID.KT,"Length of District Road: Dirt (in km) (BPS Data, Province only)",ROD.DIST.DIRT.KM,,,,,,,,,,,,,,,,,,,,,,,,,,32,32,32,32,573,3642,1975,41701,,,,,,,,
"Kalimantan Tengah, Prop.",ID.KT,Length of District Road: Fair (in km) (Bina Marga Data),ROD.DIST.FAIR.BM.KM,,,,,,,,,,,,,,,,,,,,,,,,789,789,,789,,,,,,1599,,,,,,,,
"Kalimantan Tengah, Prop.",ID.KT,"Length of District Road: Fair (in km) (BPS Data, Province only)",ROD.DIST.FAIR.KM,,,,,,,,,,,,,,,,,,,,,,,,,,957,957,957,957,2724,115,1829,1317,,,,,,,,
"Kalimantan Tengah, Prop.",ID.KT,Length of District Road: Good (in km) (Bina Marga Data),ROD.DIST.GOOD.BM.KM,,,,,,,,,,,,,,,,,,,,,,,,1170,1170,,1170,,,,,,1097,,,,,,,,
"Kalimantan Tengah, Prop.",ID.KT,"Length of District Road: Good (in km) (BPS Data, Province only)",ROD.DIST.GOOD.KM,,,,,,,,,,,,,,,,,,,,,,,,,,1064,1064,1064,1064,3449,121,3125,1386,,,,,,,,
"Kalimantan Tengah, Prop.",ID.KT,"Length of District Road: Gravel (in km) (BPS Data, Province only)",ROD.DIST.GRAVL.KM,,,,,,,,,,,,,,,,,,,,,,,,,,617,617,617,617,1136,833,1757,954,,,,,,,,
"Kalimantan Tengah, Prop.",ID.KT,Length of District Road: Light Damage (in km) (Bina Marga Data),ROD.DIST.LDMG.BM.KM,,,,,,,,,,,,,,,,,,,,,,,,1652,1652,,1652,,,,,,2233,,,,,,,,
"Kalimantan Tengah, Prop.",ID.KT,"Length of District Road: Light Damage (in km) (BPS Data, Province only)",ROD.DIST.LDMG.KM,,,,,,,,,,,,,,,,,,,,,,,,,,2109,2109,2109,2109,1348,287,1881,3286,,,,,,,,
"Kalimantan Tengah, Prop.",ID.KT,"Length of District Road: Other (in km) (BPS Data, Province only)",ROD.DIST.OTHR.KM,,,,,,,,,,,,,,,,,,,,,,,,,,1403,1403,1403,1403,,2401,279,275,,,,,,,,
"Kalimantan Tengah, Prop.",ID.KT,"Length of National Road: Asphalt (in km) (BPS Data, Province only)",ROD.NATL.ASPH.KM,,,,,,,,,,,,,,,,,,,,,,,,,,909,909,909,803,803,803,1609,1715,,,,,,,,
"Kalimantan Tengah, Prop.",ID.KT,"Length of National Road: Bad Damage (in km) (BPS Data, Province only)",ROD.NATL.BDMG.KM,,,,,,,,,,,,,,,,,,,,,,,,,,210,210,210,78,624,624,330,3,,,,,,,,
"Kalimantan Tengah, Prop.",ID.KT,"Length of National Road: Dirt (in km) (BPS Data, Province only)",ROD.NATL.DIRT.KM,,,,,,,,,,,,,,,,,,,,,,,,,,393,393,,,,,,,,,,,,,,
"Kalimantan Tengah, Prop.",ID.KT,"Length of National Road: Fair (in km) (BPS Data, Province only)",ROD.NATL.FAIR.KM,,,,,,,,,,,,,,,,,,,,,,,,,,600,600,600,539,212,212,660,443,,,,,,,,
"Kalimantan Tengah, Prop.",ID.KT,"Length of National Road: Good (in km) (BPS Data, Province only)",ROD.NATL.GOOD.KM,,,,,,,,,,,,,,,,,,,,,,,,,,802,802,802,803,776,776,308,1158,,,,,,,,
"Kalimantan Tengah, Prop.",ID.KT,"Length of National Road: Gravel (in km) (BPS Data, Province only)",ROD.NATL.GRAVL.KM,,,,,,,,,,,,,,,,,,,,,,,,,,406,406,799,912,912,912,106,,,,,,,,,
"Kalimantan Tengah, Prop.",ID.KT,"Length of National Road: Light Damage (in km) (BPS Data, Province only)",ROD.NATL.LDMG.KM,,,,,,,,,,,,,,,,,,,,,,,,,,96,96,96,295,103,103,417,111,,,,,,,,
"Kalimantan Tengah, Prop.",ID.KT,"Length of National Road: Other (in km) (BPS Data, Province only)",ROD.NATL.OTHR.KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kalimantan Tengah, Prop.",ID.KT,"Length of Province Road: Asphalt (in km) (BPS Data, Province only)",ROD.PROV.ASPH.KM,,,,,,,,,,,,,,,,,,,,,,,,,,164,164,164,332,332,332,628,860,,,,,,,,
"Kalimantan Tengah, Prop.",ID.KT,"Length of Province Road: Bad Damage (in km) (BPS Data, Province only)",ROD.PROV.BDMG.KM,,,,,,,,,,,,,,,,,,,,,,,,,,140,140,140,11,452,452,75,103,,,,,,,,
"Kalimantan Tengah, Prop.",ID.KT,"Length of Province Road: Dirt (in km) (BPS Data, Province only)",ROD.PROV.DIRT.KM,,,,,,,,,,,,,,,,,,,,,,,,,,302,302,242,195,195,195,58,79,,,,,,,,
"Kalimantan Tengah, Prop.",ID.KT,"Length of Province Road: Fair (in km) (BPS Data, Province only)",ROD.PROV.FAIR.KM,,,,,,,,,,,,,,,,,,,,,,,,,,216,216,216,234,49,49,195,267,,,,,,,,
"Kalimantan Tengah, Prop.",ID.KT,"Length of Province Road: Good (in km) (BPS Data, Province only)",ROD.PROV.GOOD.KM,,,,,,,,,,,,,,,,,,,,,,,,,,52,52,52,332,224,224,391,536,,,,,,,,
"Kalimantan Tengah, Prop.",ID.KT,"Length of Province Road: Gravel (in km) (BPS Data, Province only)",ROD.PROV.GRAVL.KM,,,,,,,,,,,,,,,,,,,,,,,,,,58,58,73,234,234,234,83,114,,,,,,,,
"Kalimantan Tengah, Prop.",ID.KT,"Length of Province Road: Light Damage (in km) (BPS Data, Province only)",ROD.PROV.LDMG.KM,,,,,,,,,,,,,,,,,,,,,,,,,,116,116,116,195,47,47,112,153,,,,,,,,
"Kalimantan Tengah, Prop.",ID.KT,"Length of Province Road: Other (in km) (BPS Data, Province only)",ROD.PROV.OTHR.KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,11,11,11,4,6,,,,,,,,
"Kalimantan Tengah, Prop.",ID.KT,Literacy Rate for Population age 15 and over (in % of total population),SE.LITR.15UP.ZS,,,,,,,,,,,,,,,,,,,,,93.64,95.02,95.11,94.85,95.68,95.17,96.38,96.16,96.23,97.5,96.35,96.64,97.27,97.37,97.48,96.86,97.48,97.992714,98.82,98.88,98.97
"Kalimantan Tengah, Prop.",ID.KT,Monthly Per Capita Household Education Expenditure (in IDR),HOU.XPD.EDU.PC.CR,,,,,,,,,,,,,,,,,,,,,1354,1396,2202,2610,3345,3059,3722,4565,5220,7015,9119,7151,,14826,14866,16893,17919,22125.14,24817.39,,
"Kalimantan Tengah, Prop.",ID.KT,Monthly Per Capita Household Health Expenditure (in IDR),HOU.XPD.HE.PC.CR,,,,,,,,,,,,,,,,,,,,,760,917,1139,1892,1985,2570,3103,2632,2633,4081,4284,4956,,7307,10365,14305,14567,19501.12,26313.91,,
"Kalimantan Tengah, Prop.",ID.KT,Monthly Per Capita TOTAL Household Expenditure for The Poorest 20 percent (in IDR),HOU.XPD.TOTL.20POOR.CR,,,,,,,,,,,,,,,,,,,,,25469,28856,31883,54972,59200,67185,81966,91537,89409,100359,122997,143401,,187799,208498,263265,294633,317737.15,347196.67,,
"Kalimantan Tengah, Prop.",ID.KT,Morbidity Rate (in %),SH.MORB.ZS,,,,,,,,,,,,,,,,,,,,,17.511,19.92,20.872,16.807,15.768,19.159,17.567,15.992,17.513,23.414,26.397,27.134,26.04,28.093,31.0317,26.15813,25.001961,23.789892,26.573906,25.39,25.47
"Kalimantan Tengah, Prop.",ID.KT,Net Enrollment Ratio: Junior Secondary (in %),SE.JRSEC.NENR.ZS,,,,,,,,,,,,,,,,,,,,,49.97,58.63,46.35,57.69,60.72,54.12,52.31,58.64,65.15,66.66,67.69,60.07,60.23,60.54,61.3,66.35,64.65,67.879784,75.41,75.76,75.93
"Kalimantan Tengah, Prop.",ID.KT,Net Enrollment Ratio: Primary (in %),SE.PRM.NENR.ZS,,,,,,,,,,,,,,,,,,,,,94.05,94.15,93.84,95.1,94.25,95.36,94.01,94.75,95.1,93.62,95.97,95.42,95.71,96.14,96.62,92.25,96.01,97.410988,98.14,98.54,98.67
"Kalimantan Tengah, Prop.",ID.KT,Net Enrollment Ratio: Senior Secondary (in %),SE.SRSEC.NENR.ZS,,,,,,,,,,,,,,,,,,,,,29.27,7.34,26.71,35.47,33.81,25.34,30.14,37.23,38.82,37.51,42.66,39.04,39.13,39.34,39.62,43.94,42.38,44.689072,51.75,52.36,52.49
"Kalimantan Tengah, Prop.",ID.KT,Number of Doctors,SH.DR.TOTL,,,,,,,,,,,,,,,,,,,,,219,,,,,,,272,,317,,,328,,,397,,,,,
"Kalimantan Tengah, Prop.",ID.KT,Number of hospitals,SH.HOSP.TOTL,,,,,,,,,,,,,,,,,,,,,12,,,,15,,,25,,20,,,,,,17,,,,,
"Kalimantan Tengah, Prop.",ID.KT,Number of Midwives,SH.MED.MWIV.TOTL,,,,,,,,,,,,,,,,,,,,,577,,,,,,,1274,,1125,,,2821,,,1565,,,,,
"Kalimantan Tengah, Prop.",ID.KT,Number of people employed,SL.EMP.TOTL,,,,,,,,,,,,,,,,,,,,,,,,,,779139,845594,856817,813726,907477,944266,966010,982198,998967,1022580,1105701,1122845,1124017,1154489,1214681,1248189
"Kalimantan Tengah, Prop.",ID.KT,"Number of people employed in agriculture, forestry and fishery",SL.EMP.AGR.FRST.FSH,,,,,,,,,,,,,,,,,,,,,,,,,,430321,494924,534939,453114,598528,604434,572285,641839,596653,564806,605378,620092,596570,613186,562671,451873
"Kalimantan Tengah, Prop.",ID.KT,Number of people employed in construction sector,SL.EMP.CNST,,,,,,,,,,,,,,,,,,,,,,,,,,21496,29824,27977,26082,25685,22838,37272,40516,40228,53264,52107,53414,46685,49929,71788,78260
"Kalimantan Tengah, Prop.",ID.KT,Number of people employed in electricity and utilities sector,SL.EMP.ELC,,,,,,,,,,,,,,,,,,,,,,,,,,801,990,754,,513,561,1364,530,1364,2052,3712,1817,1992,2830,2614,5389
"Kalimantan Tengah, Prop.",ID.KT,Number of people employed in financial services sector,SL.EMP.FINS,,,,,,,,,,,,,,,,,,,,,,,,,,2403,990,1517,4266,4447,7856,8186,4170,7358,7153,14373,11691,17364,14973,20314,16360
"Kalimantan Tengah, Prop.",ID.KT,Number of people employed in industrial sector,SL.EMP.IND,,,,,,,,,,,,,,,,,,,,,,,,,,51474,52230,47402,28647,40409,36225,41579,34146,29735,35562,31277,29672,33193,28079,43109,62230
"Kalimantan Tengah, Prop.",ID.KT,Number of people employed in mining and quarrying sector,SL.EMP.MINQ,,,,,,,,,,,,,,,,,,,,,,,,,,24304,15341,12520,37665,12059,19749,42715,32807,46907,55850,60463,69084,79988,69910,66846,128708
"Kalimantan Tengah, Prop.",ID.KT,Number of people employed in social services sector,SL.EMP.SOCL,,,,,,,,,,,,,,,,,,,,,,,,,,83913,92148,59747,77814,65731,88085,91923,105726,115009,128571,151241,151175,157188,168817,195835,216664
"Kalimantan Tengah, Prop.",ID.KT,"Number of people employed in trade, hotel and restaurant sector",SL.EMP.TRAD,,,,,,,,,,,,,,,,,,,,,,,,,,128044,121287,129778,137511,119663,128107,129925,128701,121437,139802,157741,153993,155387,178791,212803,247390
"Kalimantan Tengah, Prop.",ID.KT,Number of people employed in transportation and telecommunication sector,SL.EMP.TRAN,,,,,,,,,,,,,,,,,,,,,,,,,,36383,37860,42183,48627,40442,36411,40761,37776,40276,35520,29409,31907,35650,27974,38701,41315
"Kalimantan Tengah, Prop.",ID.KT,Number of people in labor force,SL.TLF,,,,,,,,,,,,,,,,,,,,,,,,,,830147,903219,927168,861894,954350,1011897,1018025,1029445,1047402,1066733,1134587,1158500,1158834,1193171,1272461,1311427
"Kalimantan Tengah, Prop.",ID.KT,Number of people live below the poverty line (in number of people),SI.POV.BPL,,,,,,,,,,,,,,,,,,,,,,,,261700,,,201950,207730,193900,228200,212700,210500,193200,166900,164200,146910,148000,149400,148825,,
"Kalimantan Tengah, Prop.",ID.KT,Number of people underemployed,SL.EMP.UNDR,,,,,,,,,,,,,,,,,,,,,,,,,,162907,184475,186037,171423,238151,315633,317469,286338,260381,321798,360974,399665,457148,433065,396447,394068
"Kalimantan Tengah, Prop.",ID.KT,Number of people unemployed,SL.UEM.TOTL,,,,,,,,,,,,,,,,,,,,,,,,,,51008,57625,70351,48168,46873,67631,52015,47247,48435,44153,28886,35655,34817,38682,57780,63238
"Kalimantan Tengah, Prop.",ID.KT,Number of Polindes (Poliklinik Desa/Village Polyclinic),SH.POLINDES.TOTL,,,,,,,,,,,,,,,,,,,,,123,,,,585,,,583,,552,,,583,,,217,,,,,
"Kalimantan Tengah, Prop.",ID.KT,Number of Puskesmas and its line services,SH.PUSKESMAS.TOTL,,,,,,,,,,,,,,,,,,,,,628,,,,810,,,852,,867,,,,,,1085,,,,,
"Kalimantan Tengah, Prop.",ID.KT,Number of schools at junior secondary level,SE.SCHL.JRSEC,,,,,,,,,,,,,,,,,,,,,288,,,,380,,,397,,445,,,398,,,762,,,,,
"Kalimantan Tengah, Prop.",ID.KT,Number of schools at primary level,SE.SCHL.PRM,,,,,,,,,,,,,,,,,,,,,2723,,,,2684,,,2569,,2587,,,1705,,,2732,,,,,
"Kalimantan Tengah, Prop.",ID.KT,Number of schools at Senior Secondary level,SE.SCHL.SRSEC,,,,,,,,,,,,,,,,,,,,,124,,,,153,,,156,,214,,,165,,,338,,,,,
"Kalimantan Tengah, Prop.",ID.KT,"Number of Student: Junior Secondary Level (in number of people, 2009 data only)",SE.STUD.JRSEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24578,,,,,,,
"Kalimantan Tengah, Prop.",ID.KT,"Number of Student: Primary Level (in number of people, 2009 data only)",SE.STUD.PRM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180899,,,,,,,
"Kalimantan Tengah, Prop.",ID.KT,"Number of Student: Senior Secondary Level (in number of people, 2009 data only)",SE.STUD.SRSEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18912,,,,,,,
"Kalimantan Tengah, Prop.",ID.KT,"Number of Teacher: Junior Secondary Level (in number of people, 2009 data only)",SE.TCHR.JRSEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5667,,,,,,,
"Kalimantan Tengah, Prop.",ID.KT,"Number of Teacher: Primary Level (in number of people, 2009 data only)",SE.TCHR.PRM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19951,,,,,,,
